개방자치단체코드,관리번호,구분명,근거법령명,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,WGS84위도,WGS84경도,화장실소유구분명,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자,최종수정시점
4060000,202540600000100205,공중화장실,법제3조제1호,아이비타워,경기도 파주시 파주로 266,경기도 파주시 동패동 1695-1,1,2,0,0,0,0,1,0,0,사무소,0319492573,상시,,,37.72616209,126.7182662,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100291,공중화장실,법제3조제16호-영제3조제1항제1호,마장근린공원-5(제7주차장),,경기도 파주시 광탄면 기산리  467-3,1,1,0,0,0,0,2,0,0,파주도시관광공사-평화관광1팀,0319404736,불규칙,24시간+(동절기)09:00~17:30,,37.77375191,126.9214268,공공기관-지방자치단체,수세식,Y,N,,Y,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100225,공중화장실,법제3조제1호,MH타워,경기도 파주시 중앙로 328,경기도 파주시 금촌동 44-8,2,2,0,0,0,0,2,0,0,관리사무소,0319495224,상시,,,37.76487936,126.7745263,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100302,공중화장실,법제3조제16호-영제3조제1항제1호,선유산단공원,경기도 파주시 문산읍 돈유2로 26,경기도 파주시 문산읍 선유리 1379,2,3,0,0,0,0,4,2,1,공원과,0319405384,불규칙,상시(동절기 폐쇄),,37.85852185,126.8066117,공공기관-지방자치단체,수세식,Y,N,,Y,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100354,공중화장실,법제3조제1호,이지타운,경기도 파주시 청석로 262,경기도 파주시 동패동 1696-3,1,2,0,0,0,0,2,0,0,사무소,,상시,,,37.72516112,126.7183064,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100301,공중화장실,법제3조제16호-영제3조제1항제1호,당동4근린공원,,경기도 파주시 문산읍 당동리  928,2,2,0,0,0,0,4,2,1,공원과,0319405384,불규칙,상시(동절기 폐쇄),,37.86147476,126.7747549,공공기관-지방자치단체,수세식,Y,N,,Y,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100255,공중화장실,법제3조제16호-영제3조제1항제1호,해솔도서관,경기도 파주시 해솔로 34,경기도 파주시 목동동 665,5,7,1,1,0,0,8,4,1,해솔도서관,0319405140,불규칙,(평일)09:00~22:00+(주말)09:00~18:00,,37.72668781,126.7481287,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100196,공중화장실,법제3조제1호,중앙빌딩,경기도 파주시 문산읍 문향로67번길 2,경기도 파주시 문산읍 문산리 61-75,1,1,0,0,0,0,2,0,0,관리사무소,,상시,,,37.85814353,126.7850367,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100325,공중화장실,법제3조제16호-영제3조제1항제1호,건강증진과,경기도 파주시 후곡로 13,경기도 파주시 금촌동 953-4,4,4,0,0,0,0,6,2,0,건강증진과,0319405245,정시,(평일)09:00∼18:00,,37.75634884,126.7739113,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100248,공중화장실,법제3조제16호-영제3조제1항제1호,평생학습관,경기도 파주시 금정3길 40,경기도 파주시 금촌동 952-4,3,8,1,1,0,0,12,6,0,파주도시관광공사-문화시설팀,0319501858,상시,,,37.75678721,126.774126,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100318,공중화장실,법제3조제16호-영제3조제1항제1호,물푸레도서관,경기도 파주시 청석로 360,경기도 파주시 다율동 981,3,2,1,1,1,0,4,1,1,물푸레도서관,07044238853,정시,(화~일)09:00~18:00,,37.73404116,126.7202412,공공기관-지방자치단체,수세식,Y,N,,Y,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100195,공중화장실,법제3조제1호,청도훼미리코아,경기도 파주시 문산읍 문산역로 107,경기도 파주시 문산읍 문산리 17-25,3,3,0,0,0,0,3,0,0,관리사무소,0319541146,상시,,,37.85577715,126.7867052,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100203,공중화장실,법제3조제1호,운정메디칼프라자,경기도 파주시 미래로 610,경기도 파주시 와동동 1303-1,1,2,0,0,0,0,2,0,0,관리사무소,0319435858,상시,,,37.73165607,126.7514599,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100264,공중화장실,법제3조제16호-영제3조제1항제1호,파주시민방위교육장,경기도 파주시 파주읍 교육길 13,경기도 파주시 파주읍 연풍리 419-4,3,6,1,1,0,0,3,0,0,파주시청 안전총괄과,0319540116,정시,09:00∼18:00,,37.83088737,126.8330319,공공기관-국가,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100269,공중화장실,법제3조제16호-영제3조제1항제1호,유비파크 화장실(편의점옆)(놀이구름),경기도 파주시 와석순환로 500,경기도 파주시 와동동 1412,3,3,1,1,0,0,6,1,0,파주시청 여성가족과,0319404422,상시,,,37.72288181,126.7600325,공공기관-지방자치단체,수세식,Y,N,,Y,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100296,공중화장실,법제3조제16호-영제3조제1항제1호,문산노을길(문산천화장실),,경기도 파주시 문산읍 문산리  36-8,2,3,1,1,0,0,4,1,0,문산읍,0319408018,상시,,,37.85393175,126.7823197,공공기관-지방자치단체,수세식,Y,N,,Y,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100364,공중화장실,법제3조제5호,헤이리중앙공원,경기도 파주시 탄현면 헤이리마을길 66,경기도 파주시 탄현면 법흥리 1652-242,2,2,1,0,0,0,5,1,0,관리사무소,,상시,,,37.78879973,126.6987173,민간,수세식,Y,N,,Y,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100351,공중화장실,법제3조제1호,영산수련원 B동 지상1층,경기도 파주시 조리읍 등원로391번길 40,경기도 파주시 조리읍 오산리 40-2,2,2,1,1,0,0,3,1,0,영산수련원,0319347777,정시,08:00∼20:00,,37.77740532,126.8360001,민간,수세식,Y,N,,Y,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100331,공중화장실,법제3조제1호,거목프라자,경기도 파주시 청석로 264,경기도 파주시 동패동 1696-1,0,2,0,0,0,0,2,0,0,사무소,,상시,,,37.72558371,126.7182868,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100218,공중화장실,법제3조제1호,동신빌딩,경기도 파주시 법원읍 사임당로 848,경기도 파주시 법원읍 대능리 81-43,0,1,0,0,0,0,1,0,0,건물주,,상시,,,37.84883775,126.8747616,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100284,공중화장실,법제3조제1호,메디인병원,경기도 파주시 시청로 6,경기도 파주시 금촌동 948-4,5,5,0,0,0,0,5,0,0,메디인병원,,상시,,,37.75804455,126.7748537,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100250,공중화장실,법제3조제16호-영제3조제1항제1호,법원읍행정복지센터,경기도 파주시 법원읍 사임당로907번길 21,경기도 파주시 법원읍 법원리 376-1,6,6,3,0,0,0,12,3,0,법원읍행정복지센터,0319408489,정시,09:00~18:00,,37.84916969,126.8823932,공공기관-지방자치단체,수세식,N,N,,Y,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100279,공중화장실,법제3조제16호-영제3조제1항제1호,금촌체육공원,경기도 파주시 평화로 120,경기도 파주시 금촌동 378,3,4,1,0,0,0,5,1,0,체육과,0319405237,상시,,,37.7680499,126.7682843,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100245,공중화장실,법제3조제16호-영제3조제1항제1호,임진각 주차장(평화축전화장실),경기도 파주시 문산읍 임진각로 148-73,경기도 파주시 문산읍 마정리 1360-44,5,6,1,1,1,1,11,1,1,파주도시관광공사 평화관광2팀,0319501960,상시,,,37.89145032,126.7402795,공공기관-지방자치단체,수세식,Y,N,,Y,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100349,공중화장실,법제3조제1호,안일빌딩,경기도 파주시 중앙로 247,경기도 파주시 금촌동 777-2,1,2,0,0,0,0,1,0,0,관리사무소,,정시,09:00~20:00,,37.7583222,126.7782637,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100338,공중화장실,법제3조제1호,대흥빌딩,경기도 파주시 중앙로 286,경기도 파주시 아동동 331-8,1,1,0,0,0,0,1,0,0,관리사무소,,상시,,,37.76164206,126.7767259,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100365,공중화장실,법제3조제1호,현인메트로,경기도 파주시 후곡로 3,경기도 파주시 금촌동 952-6,1,2,1,0,0,0,2,1,0,관리사무소,,상시,,,37.75715942,126.7740434,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100287,공중화장실,법제3조제16호-영제3조제1항제1호,마장근린공원-1(관리동),경기도 파주시 광탄면 기산로 313,경기도 파주시 광탄면 기산리 산 150-17,3,4,1,0,0,0,7,1,0,파주도시관광공사-평화관광1팀,0319404736,정시,08:00~18:00,,37.77306529,126.9277758,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100283,공중화장실,법제3조제5호,금촌소공원,경기도 파주시 금정14길 16,경기도 파주시 금촌동 764-6,1,1,0,0,0,0,1,0,0,대한노인회 금촌1동분회,,정시,13:00~17:00,,37.75987233,126.7755592,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100272,공중화장실,법제3조제16호-영제3조제1항제1호,차량등록사업소,경기도 파주시 문산읍 개포래로 48,경기도 파주시 문산읍 문산리 31-44,2,3,0,0,0,0,2,1,0,차량등록사업소,0319404797,정시,09:00~18:00,,37.85379223,126.7828391,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100227,공중화장실,법제3조제1호,하니랜드,경기도 파주시 조리읍 장곡로 218,경기도 파주시 조리읍 장곡리 산 52-7,2,5,0,2,0,2,5,2,2,관리사무소,0319452250,상시,,,37.74984994,126.8335561,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100289,공중화장실,법제3조제16호-영제3조제1항제1호,마장근린공원-3(제2주차장),,경기도 파주시 광탄면 기산리  산 150-15,3,3,0,0,0,0,6,0,0,파주도시관광공사-평화관광1팀,0319404736,불규칙,24시간+(동절기)09:00~17:30,,37.77226936,126.9262443,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100238,공중화장실,법제3조제16호-영제3조제1항제1호,두지리체육공원(문산체육공원),,경기도 파주시 적성면 두지리  2-14,1,1,0,0,0,0,1,0,0,체육과,0319405237,상시,,,37.96210289,126.9057744,공공기관-지방자치단체,수거식,Y,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100328,공중화장실,법제3조제16호-영제3조제1항제1호,파주세무서 공중화장실,경기도 파주시 금릉역로 62,경기도 파주시 금촌동 1024,9,9,1,3,0,0,18,1,0,체납징세과 운영지원팀,0319560200,정시,09:00∼18:00,,37.75047251,126.7671722,공공기관-국가,수세식,N,N,,Y,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100221,공중화장실,법제3조제1호,광장프라자,경기도 파주시 금빛로 27,경기도 파주시 금촌동 986-2,2,3,0,0,0,0,2,0,0,관리사무소,0319577056,상시,,,37.75225852,126.7662766,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100357,공중화장실,법제3조제1호,주식회사에스디상사,경기도 파주시 탄현면 방촌로 706,경기도 파주시 탄현면 축현리 759,2,2,0,0,0,0,2,0,0,관리사무소,0319460660,정시,09:00~19:00,,37.80660996,126.7170359,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100353,공중화장실,법제3조제1호,유은타워3차 화장실,경기도 파주시 경의로 1092,경기도 파주시 야당동 1072,3,4,0,0,0,0,4,0,0,관리사무소,,상시,,,37.71489556,126.7600953,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100214,공중화장실,법제3조제1호,명동프라자,경기도 파주시 경의로 1080,경기도 파주시 야당동 1070,4,3,0,0,0,0,3,0,0,관리사무소,,상시,,,37.71381086,126.7599526,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:02
4060000,202540600000100315,공중화장실,법제3조제16호-영제3조제1항제1호,도로관리사업소 청사 주차장 옆,경기도 파주시 경의로 1180,경기도 파주시 와동동 1415,2,3,1,1,0,0,7,2,0,공원과,0319408692,상시,,,37.72229195,126.7615013,공공기관-지방자치단체,수세식,Y,N,,Y,N,,,2025-07-11,2025-07-12 07:36:03
4060000,202540600000100335,공중화장실,법제3조제4호,광탄시장,경기도 파주시 광탄면 혜음로 1120,경기도 파주시 광탄면 신산리 226-8,1,2,0,0,0,0,3,0,0,일자리경제과,0319404540,상시,,,37.78160724,126.8476226,민간,수세식,N,N,,N,N,,,2025-07-11,2025-07-12 07:36:03
4070000,202540700000100118,공중화장실,법제3조제11호,금강 오일뱅크,"경기도 이천시 진상미로 1752, 금강주유소 (대포동)",경기도 이천시 대포동 604번지 5호 금강주유소,1,1,0,0,0,0,1,0,0,금강 오일뱅크,0316325102,정시,06:00~22:00,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100062,공중화장실,법제3조제16호-영제3조제1항제3호,성안드레아 병원,"경기도 이천시 마장면 서이천로320번길 109-84, 성안드레아병원",경기도 이천시 마장면 표교리 586번지 2호 성안드레아병원,6,5,1,1,0,0,6,1,0,성안드레아 병원,0316393700,정시,09:00~17:30,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100035,공중화장실,법제3조제12호,이데스덕평(강릉방량)충전소,경기도 이천시 마장면 덕이로154번길 287-74,경기도 이천시 마장면 각평리 319-2,1,1,0,0,0,0,1,0,0,이데스덕평(강릉방량)충전소,0316358858,상시,,,,,민간,수세식,N,N,,Y,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100172,공중화장실,법제3조제5호,복하천 수변공원 화장실,경기도 이천시 경충대로2422번길 17 (진리동),경기도 이천시 진리동 140,1,2,0,0,0,0,3,0,0,산림고우언과,0316453843,정시,09:00~22:00,201001,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100064,공중화장실,법제3조제11호,설성 농협 주유소,"경기도 이천시 설성면 진상미로 690, 설성농협주유소",경기도 이천시 설성면 금당리 180번지 4호 설성농협주유소,2,2,0,0,0,0,2,0,0,설성 농협 주유소,0316425022,정시,08:00~19:00,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100038,공중화장실,법제3조제11호,율면 농협주유소,"경기도 이천시 율면 고당로 96, 율면농협주유소",경기도 이천시 율면 고당리 487번지 5호 율면농협주유소,1,1,0,0,0,0,1,0,0,율면 농협주유소,,상시,,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100056,공중화장실,법제3조제11호,신둔농협 도암지점 주유소,경기도 이천시 신둔면 원적로 441,경기도 이천시 신둔면 도암리 347번지 10호,1,1,0,0,0,0,1,0,0,신둔농협 도암지점 주유소,,정시,08:00~20:00,,,,민간,수세식,N,N,,Y,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100181,공중화장실,법제3조제16호-영제3조제1항제1호,장호원읍 행정복지센터,경기도 이천시 장호원읍 서동대로 8844-6,경기도 이천시 장호원읍 진암리 17-21,6,8,2,0,0,0,8,0,0,장호원읍 행정복지센터,0316448402,정시,09:00~18:00,199902,,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100103,공중화장실,법제3조제11호,동아석유 마장 주유소,"경기도 이천시 마장면 중부대로 685, 마장주유소",경기도 이천시 마장면 표교리 156번지 16호 마장주유소,1,1,0,0,0,0,1,0,0,동아석유 마장 주유소,,상시,,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100024,공중화장실,법제3조제11호,이천(하남)주유소,"경기도 이천시 신둔면 서이천로853번길 346-149, 액화석유가스충전소",경기도 이천시 신둔면 용면리 61번지 액화석유가스충전소,2,2,1,1,0,0,2,1,0,대보건설 이천(하남)주유소,,상시,,,,,민간,수세식,N,N,,Y,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100157,공중화장실,법제3조제13호,율면체육시설 실내화장실,경기도 이천시 율면 고당로 109-9,경기도 이천시 율면 고당리 425-2,0,2,1,0,0,0,1,0,0,율면 행정복지센터,0316448692,정시,09:00~18:00,201902,,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100080,공중화장실,법제3조제11호,부발농협 주유소,"경기도 이천시 부발읍 무촌로 173, 부발농협주유소",경기도 이천시 부발읍 무촌리 198번지 4호 부발농협주유소,2,2,0,0,0,0,2,0,0,부발농협 주유소,,정시,07:30~20:00,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100039,공중화장실,법제3조제12호,우성충전소(강가충전소),경기도 이천시 부발읍 중부대로 1782,경기도 이천시 부발읍 신원리 558번지 51호,1,2,0,0,0,0,2,0,0,우성충전소(강가충전소),0316355185,정시,07:00~19:00,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100044,공중화장실,법제3조제11호,오광 주유소,경기도 이천시 경충대로 2855 (사음동),경기도 이천시 사음동 150번지 8호,2,2,0,0,0,0,2,0,0,오광 주유소,,상시,,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100148,공중화장실,법제3조제16호-영제3조제1항제1호,한울림관,경기도 이천시 설봉로 65 (관고동),경기도 이천시 관고동 38-1,2,2,1,1,0,0,3,1,0,관고동 행정복지센터,0316448783,정시,09:00~18:00,201911,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,N,,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100057,공중화장실,법제3조제11호,신둔 주유소,"경기도 이천시 신둔면 경충대로 3126, 신둔주유소",경기도 이천시 신둔면 수광리 152번지 5호 신둔주유소,2,2,0,0,0,0,2,0,0,신둔 주유소,,정시,06:00~22:00,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100099,공중화장실,법제3조제4호,롯데프리미엄아울렛(백자동),"경기도 이천시 호법면 프리미엄아울렛로 177-74, 롯데 프리미엄 아울렛",경기도 이천시 호법면 단천리 864번지 롯데 프리미엄 아울렛,50,53,8,0,0,0,170,8,0,롯데프리미엄아울렛,,정시,(평일)10:30~20:30+(주말)10:30~21:00,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100232,공중화장실,법제3조제13호,설성게이트볼장 화장실,경기도 이천시 설성면 진상미로665번길 238-28,경기도 이천시 설성면 수산리 746-5,1,2,0,0,0,0,2,0,0,설성면 행정복지센터,0316448663,정시,09:00~18:00,201303,,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100200,공중화장실,법제3조제16호-영제3조제1항제2호,사기막골 도예촌 시장번영회,경기도 이천시 경충대로2993번길 56 (사음동),경기도 이천시 사음동 509번지,1,2,1,0,0,0,3,1,0,관광과,0316453668,상시,,,,,민간,수세식,Y,N,,N,N,,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100210,공중화장실,법제3조제16호-영제3조제1항제4호,효양도서관 화장실,"경기도 이천시 부발읍 경충대로2250번길 35, 이천시립효양도서관",경기도 이천시 부발읍 신하리 648 이천시립효양도서관,7,4,4,4,1,0,15,4,1,도서관과,0316444391,정시,08:00~23:00,201403,,,공공기관-지방자치단체,수세식,Y,N,,N,Y,여자화장실,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100078,공중화장실,법제3조제11호,삼미상사(주)이천마장셀프주유소,경기도 이천시 마장면 중부대로 560,경기도 이천시 마장면 표교리 341번지 5호,1,1,0,0,0,0,1,0,0,삼미상사(주)이천마장셀프주유소,0316385102,정시,06:00~24:00,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100050,공중화장실,법제3조제11호,약수터 주유소,"경기도 이천시 증신로 255, 약수터주유소 (송정동)",경기도 이천시 송정동 106번지 7호 약수터주유소,1,1,0,0,0,0,1,0,0,약수터 주유소,,상시,,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100160,공중화장실,법제3조제5호,온천공원 운동장 화장실,"경기도 이천시 애련정로136번길 84, 평생학습북카페 (창전동)",경기도 이천시 창전동 503 평생학습북카페,3,2,1,0,0,0,7,1,0,산림공원과,0316453843,정시,09:00~22:00,201001,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100030,공중화장실,법제3조제12호,이천 마장 충전소,경기도 이천시 마장면 중부대로 566,경기도 이천시 마장면 표교리 341번지 1호,1,1,0,0,0,0,1,0,0,이천 마장 충전소,,정시,06:00~24:00,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100152,공중화장실,법제3조제16호-영제3조제1항제1호,증포동 행정복지센터,"경기도 이천시 증신로156번길 15, 증포동주민센터 (증포동)",경기도 이천시 증포동 182-5 증포동주민센터,6,7,1,1,0,0,12,1,0,증포동 행정복지센터,0316448745,정시,09:00~18:00,,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,N,,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100051,공중화장실,법제3조제11호,씨앤에스유통(주)구 도일주유소,경기도 이천시 부발읍 경충대로 2315,경기도 이천시 부발읍 신하리 205번지 5호,1,1,0,0,0,0,1,0,0,씨앤에스유통(주)구 도일 주유소,0316364333,정시,06:00~23:00,,,,민간,수세식,N,N,,Y,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100190,공중화장실,법제3조제16호-영제3조제1항제2호,이천시립박물관,경기도 이천시 경충대로 2697번길 172,경기도 이천시 관고동 418-1,7,10,1,0,0,0,15,1,0,이천문화재단,0316339734,정시,09:00~18:00,202107,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+남자화장실+여자화장실,N,N,,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100086,공중화장실,법제3조제11호,모가 농협주유소,경기도 이천시 모가면 진상미로 1187,경기도 이천시 모가면 서경리 295번지 3호,1,1,0,0,0,0,1,0,0,모가 농협주유소,0316344484,정시,08:00~19:00,,,,민간,수세식,N,N,,Y,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100195,공중화장실,법제3조제16호-영제3조제1항제2호,예스파크 화장실 3,경기도 이천시 신둔면 도자예술로62번길 130,경기도 이천시 신둔면 고척리 573,1,3,1,0,0,0,4,1,0,관광과,0316453668,상시,,201601,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100069,공중화장실,법제3조제11호,서창산업(주) 이천(하)주유소,경기도 이천시 마장면 중부대로609번길 244-35,경기도 이천시 마장면 목리 142번지,2,2,1,0,0,0,2,1,0,서창산업(주)이천(하)주유소,0316370401,상시,,200308,,,민간,수세식,N,N,,Y,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100068,공중화장실,법제3조제6호,서창산업(주)이천(하)휴게소,경기도 이천시 마장면 중부대로609번길 244-35,경기도 이천시 마장면 목리 142번지,6,17,1,1,2,1,25,1,1,서창산업(주)이천(하)휴게소,,상시,,,,,민간,수세식,N,Y,장애인화장실,Y,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100134,공중화장실,법제3조제11호,21세기 주유소,"경기도 이천시 부발읍 경충대로 1896, 21세기주유소",경기도 이천시 부발읍 가산리 491번지 19호 21세기주유소,2,2,0,0,0,0,2,0,0,21세기 주유소,,상시,,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100102,공중화장실,법제3조제12호,동일석유(주)이천충전소,경기도 이천시 경충대로 2806 (관고동),경기도 이천시 관고동 125번지 1호,1,2,0,0,0,0,0,0,0,동일석유(주)이천충전소,,상시,,,,,민간,수세식,N,N,,N,N,,,2025-03-21,2025-03-21 13:25:21
4070000,202540700000100215,공중화장실,법제3조제16호-영제3조제1항제4호,신둔작은도서관 화장실,경기도 이천시 신둔면 경충대로 3128,경기도 이천시 신둔면 수광리 153-1,1,1,0,0,0,0,2,0,0,도서관과,0316318130,정시,10:00~18:00,201711,,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100212,공중화장실,법제3조제16호-영제3조제1항제4호,청미도서관 화장실,경기도 이천시 장호원읍 서동대로8829번길 53-6,경기도 이천시 장호원읍 장호원리 371,4,3,1,0,0,0,6,1,1,도서관과,0316444371,정시,08:00~23:00,200212,,,공공기관-지방자치단체,수세식,Y,N,,N,N,,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100197,공중화장실,법제3조제16호-영제3조제1항제2호,예스파크 화장실 1,경기도 이천시 신둔면 도자예술로61번길 30,경기도 이천시 신둔면 고척리 590-3,1,3,1,0,0,0,4,1,0,관광과,0316453668,상시,,201601,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100156,공중화장실,법제3조제16호-영제3조제1항제3호,이천의료원,경기도 이천시 경충대로 2742 (관고동),경기도 이천시 관고동 515,25,26,3,4,0,0,52,3,0,경기도청,,정시,08:30~17:30,201907,,,공공기관-지방공공기관(지방공기업/지방출자출연기관),수세식,Y,N,,N,Y,여자화장실,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100235,개방화장실,법제3조제16호-영제3조제1항제1호,이천시청 화장실,경기도 이천시 부악로 40,경기도 이천시 중리동 490 이천시청,20,28,9,9,2,0,46,9,3,이천시청,0316442567,정시,09:00~18:00,200802,,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실+여자화장실,N,Y,남자화장실+여자화장실,,2025-03-21,2025-03-21 13:25:22
4070000,202540700000100161,공중화장실,법제3조제5호,온천공원,"경기도 이천시 애련정로136번길 84, 평생학습북카페 (창전동)",경기도 이천시 창전동 503 평생학습북카페,2,2,0,0,0,0,2,0,0,산림공원과,0316453843,정시,09:00~22:00,201001,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2025-03-21,2025-03-21 13:25:22
